company,name,year,month,TA_turnover,AR_turnover
000156,港商野村,2024,12,,
000020,遠智證券,2023,12,0.35,12.07
000025,基富通證券,2023,12,0.5,5.51
000027,大華銀行台北,2023,12,0,0
000029,台灣巴克萊證券,2023,12,0.13,0
0000A1,好好證券,2023,12,0.01,9.23
000102,合作金庫證券,2023,12,0.06,0.17
000104,臺銀證券,2023,12,0.09,0.26
000136,麥格理資本,2023,12,0.09,0.11
000138,台灣匯立證券,2023,12,0.3,0.57
000144,美林證券,2023,12,0.11,0.33
000147,台灣摩根士丹,2023,12,0.07,0.28
000148,美商高盛,2023,12,0.21,0.55
000152,瑞士信貸,2023,12,0.03,0.23
000156,港商野村,2023,12,0.11,0.2
000157,香港商法國興業證券,2023,12,0.08,0.34
000159,花旗環球證券,2023,12,0.21,0.53
000165,新加坡商瑞銀證券,2023,12,0.1,0.13
000218,亞東證券,2023,12,0.03,1.18
000280,法國興業銀台北分行,2023,12,0.13,0.9
000511,富隆證券,2023,12,0.01,1.33
000532,高橋證券,2023,12,0.13,0.56
000538,第一金證,2023,12,0.09,0.51
000546,寶盛證券,2023,12,0.05,0.59
000560,永興證券,2023,12,0.14,0.77
000566,日進證券,2023,12,0.09,0.3
000586,盈溢證券,2023,12,0.04,0.49
000596,日茂證券,2023,12,0.09,0.44
000601,奔亞證券,2023,12,0.01,0.06
000611,台中銀證,2023,12,0.17,0.54
000616,中信證券,2023,12,0.11,0.82
000621,新百王證券,2023,12,0.06,0.16
000638,光和證券,2023,12,0.15,0.48
000645,永全證券,2023,12,0.1,0.28
000646,大昌證券,2023,12,0.1,0.47
000662,口袋證券,2023,12,0.04,0.08
000695,福勝證券,2023,12,0.11,0.38
000700,兆豐證券,2023,12,0.08,0.44
000708,石橋證券,2023,12,0.13,0.64
000775,北城證券,2023,12,0.11,0.24
000779,國票證券,2023,12,0.06,0.46
000815,台新證券,2023,12,0.1,0.77
000838,安泰證券,2023,12,0.11,0.31
000844,摩根大通,2023,12,0.08,0.43
000849,京城證券,2023,12,0.09,0.38
000852,中農證券,2023,12,0.07,0.28
000856,新光證券,2023,12,0.1,0.54
000871,陽信證券,2023,12,0.11,0.27
000884,玉山證券,2023,12,0.16,0.82
000888,國泰證券,2023,12,0.12,0.47
000889,大和國泰,2023,12,0.07,0.09
000890,法銀巴黎證券,2023,12,0.09,0.15
000896,香港上海匯豐,2023,12,0.12,0.2
000930,華南永昌證券,2023,12,0.09,0.58
000960,富邦證券,2023,12,0.1,0.97
000980,元大證券,2023,12,0.07,1.04
0009A0,永豐金證券,2023,12,0.08,0.91
002011,愛德盟期貨,2023,12,0.03,9.46
021011,國泰期貨,2023,12,0.03,"7,407.17"
021021,永豐期貨,2023,12,0.04,"4,646.44"
021041,凱基期貨,2023,12,0.05,14.36
021051,國票期貨,2023,12,0.03,"9,089.67"
021141,華南期貨,2023,12,0.06,"4,193.25"
021301,兆豐期貨,2023,12,0.04,699.96
021341,澳帝華期貨,2023,12,0.5,416.11
021391,大昌期貨,2023,12,0.08,470.78
021401,台新期貨,2023,12,0.02,0
026000,富邦期貨,2023,12,0.04,189.19
2855,統一證,2023,12,0.08,0.65
2856,元富證,2023,12,0.07,0.45
5833,元大證金,2023,12,0.02,0
5864,致和證,2023,12,0.17,1.38
5866,統一期,2023,12,0.03,0
5867,康和期,2023,12,0.08,"1,265.30"
5869,元富期,2023,12,0.04,616.06
6005,群益證,2023,12,0.06,1.14
6008,凱基證,2023,12,0.07,0.66
6015,宏遠證,2023,12,0.1,0.49
6016,康和證,2023,12,0.09,0.65
6020,大展證,2023,12,0.08,2.36
6021,美好證,2023,12,0.08,0.49
6023,元大期,2023,12,0.03,25.09
6024,群益期,2023,12,0.04,78.84
6026,福邦證,2023,12,0.12,3.38
6027,德信,2023,12,0.22,1.04
M3000,証券,2023,12,0.06,0.95
OTC30,證券類,2023,12,0.06,1.06
T3000,證券上市櫃及金控旗下,2023,12,0.07,0.91
000020,遠智證券,2022,12,0.23,10.25
000022,富拉凱證券,2022,12,0,0
000025,基富通證券,2022,12,0.49,5.57
000027,大華銀行台北,2022,12,0,0
000029,台灣巴克萊證券,2022,12,,
0000A1,好好證券,2022,12,0,4.39
000102,合作金庫證券,2022,12,0.05,0.16
000104,臺銀證券,2022,12,0.05,0.16
000116,日盛證券,2022,12,0.08,0.71
000136,麥格理資本,2022,12,0.05,0.07
000138,台灣匯立證券,2022,12,0.19,0.29
000144,美林證券,2022,12,0.09,0.36
000147,台灣摩根士丹,2022,12,0.08,0.28
000148,美商高盛,2022,12,0.32,1.03
000152,瑞士信貸,2022,12,0.08,0.45
000156,港商野村,2022,12,0.11,0.29
000157,香港商法國興業證券,2022,12,0.07,0.44
000159,花旗環球證券,2022,12,0.2,0.52
000165,新加坡商瑞銀證券,2022,12,0.14,0.2
000218,亞東證券,2022,12,0,0.04
000280,法國興業銀台北分行,2022,12,0.31,1.64
000511,富隆證券,2022,12,0.01,0.15
000532,高橋證券,2022,12,0.1,0.42
000538,第一金證,2022,12,0.06,0.33
000546,寶盛證券,2022,12,0.04,0.47
000560,永興證券,2022,12,0.11,0.61
000566,日進證券,2022,12,0.08,0.27
000586,盈溢證券,2022,12,0.03,0.41
000596,日茂證券,2022,12,0.07,0.33
000601,奔亞證券,2022,12,0.02,0.2
000611,台中銀證,2022,12,0.07,0.24
000616,中信證券,2022,12,0.06,0.52
000621,新百王證券,2022,12,0.05,0.11
000638,光和證券,2022,12,0.11,0.4
000645,永全證券,2022,12,0.09,0.23
000646,大昌證券,2022,12,0.1,0.52
000662,口袋證券,2022,12,0.02,0.13
000695,福勝證券,2022,12,0.09,0.29
000700,兆豐證券,2022,12,0.05,0.26
000708,石橋證券,2022,12,0.14,0.69
000775,北城證券,2022,12,0.08,0.2
000779,國票證券,2022,12,0.05,0.42
000815,台新證券,2022,12,0.06,0.52
000838,安泰證券,2022,12,0.08,0.27
000844,摩根大通,2022,12,0.09,0.59
000849,京城證券,2022,12,0.04,0.26
000852,中農證券,2022,12,0.06,0.27
000856,新光證券,2022,12,0.08,0.41
000871,陽信證券,2022,12,0.09,0.24
000884,玉山證券,2022,12,0.12,0.68
000888,國泰證券,2022,12,0.1,0.4
000889,大和國泰,2022,12,0.1,0.19
000890,法銀巴黎證券,2022,12,0.11,0.2
000896,香港上海匯豐,2022,12,0.14,0.27
000930,華南永昌證券,2022,12,0.08,0.41
000960,富邦證券,2022,12,0.07,0.78
000980,元大證券,2022,12,0.06,0.86
0009A0,永豐金證券,2022,12,0.06,0.75
002011,愛德盟期貨,2022,12,0.06,27.61
021011,國泰期貨,2022,12,0.03,"6,061.18"
021021,永豐期貨,2022,12,0.04,"1,927.86"
021041,凱基期貨,2022,12,0.07,21.04
021051,國票期貨,2022,12,0.04,"34,589.91"
021071,日盛期貨,2022,12,0.06,786.61
021141,華南期貨,2022,12,0.08,"12,218.03"
021301,兆豐期貨,2022,12,0.05,848.93
021341,澳帝華期貨,2022,12,0.57,348.21
021391,大昌期貨,2022,12,0.1,489.63
021401,台新期貨,2022,12,,
026000,富邦期貨,2022,12,0.03,174.79
2855,統一證,2022,12,0.06,0.47
2856,元富證,2022,12,0.04,0.26
5833,元大證金,2022,12,0.02,0
5864,致和證,2022,12,0.01,0.05
5866,統一期,2022,12,0.03,0
5867,康和期,2022,12,0.11,"1,236.48"
5869,元富期,2022,12,0.04,734.56
6005,群益證,2022,12,0.04,0.94
6008,凱基證,2022,12,0.05,0.59
6015,宏遠證,2022,12,0.05,0.23
6016,康和證,2022,12,0.05,0.36
6020,大展證,2022,12,0.02,0.26
6021,美好證,2022,12,0.06,0.36
6023,元大期,2022,12,0.04,294.72
6024,群益期,2022,12,0.06,171.21
6026,福邦證,2022,12,0.02,0.62
6027,德信,2022,12,0.01,0.03
M3000,証券,2022,12,0.05,0.78
OTC30,證券類,2022,12,0.04,0.61
T3000,證券上市櫃及金控旗下,2022,12,0.06,0.72
000020,遠智證券,2021,12,0.66,10.04
000022,富拉凱證券,2021,12,0,0
000025,基富通證券,2021,12,0.55,6.16
000027,大華銀行台北,2021,12,0,0
000098,曙光證券,2021,12,0.01,0
0000A1,好好證券,2021,12,0,0
000102,合作金庫證券,2021,12,0.07,0.17
000104,臺銀證券,2021,12,0.09,0.26
000116,日盛證券,2021,12,0.1,0.77
000136,麥格理資本,2021,12,0.08,0.1
000138,台灣匯立證券,2021,12,0.18,0.23
000144,美林證券,2021,12,0.1,0.33
000147,台灣摩根士丹,2021,12,0.09,0.28
000148,美商高盛,2021,12,0.32,0.94
000152,瑞士信貸,2021,12,0.13,0.55
000156,港商野村,2021,12,0.21,0.43
000157,香港商法國興業證券,2021,12,0.11,0.81
000159,花旗環球證券,2021,12,0.23,0.47
000165,新加坡商瑞銀證券,2021,12,0.22,0.32
000218,亞東證券,2021,12,0.03,0.96
000280,法國興業銀台北分行,2021,12,0.21,2.44
000511,富隆證券,2021,12,0.1,0.57
000532,高橋證券,2021,12,0.13,0.34
000538,第一金證,2021,12,0.1,0.46
000546,寶盛證券,2021,12,0.06,0.4
000560,永興證券,2021,12,0.2,0.73
000566,日進證券,2021,12,0.13,0.36
000586,盈溢證券,2021,12,0.07,0.5
000596,日茂證券,2021,12,0.12,0.4
000601,奔亞證券,2021,12,0.07,0.46
000611,台中銀證,2021,12,0.2,0.61
000616,中信證券,2021,12,0.09,0.71
000621,新百王證券,2021,12,0.06,0.12
000638,光和證券,2021,12,0.16,0.47
000645,永全證券,2021,12,0.13,0.29
000646,大昌證券,2021,12,0.12,0.47
000662,口袋證券,2021,12,0.05,0.34
000695,福勝證券,2021,12,0.13,0.34
000700,兆豐證券,2021,12,0.09,0.34
000707,豐農證券,2021,12,0.12,0.35
000708,石橋證券,2021,12,0.28,0.93
000775,北城證券,2021,12,0.12,0.24
000779,國票證券,2021,12,0.08,0.44
000815,台新證券,2021,12,0.09,0.42
000838,安泰證券,2021,12,0.13,0.35
000844,摩根大通,2021,12,0.16,0.9
000849,京城證券,2021,12,0.06,0.38
000852,中農證券,2021,12,0.1,0.33
000856,新光證券,2021,12,0.12,0.42
000871,陽信證券,2021,12,0.13,0.31
000884,玉山證券,2021,12,0.15,0.62
000888,國泰證券,2021,12,0.11,0.44
000889,大和國泰,2021,12,0.12,0.21
000890,法銀巴黎證券,2021,12,0.16,0.32
000896,香港上海匯豐,2021,12,0.17,0.35
000930,華南永昌證券,2021,12,0.11,0.42
000960,富邦證券,2021,12,0.11,0.84
000980,元大證券,2021,12,0.08,0.9
0009A0,永豐金證券,2021,12,0.09,0.8
002011,愛德盟期貨,2021,12,0.05,29.57
021011,國泰期貨,2021,12,0.02,254.53
021021,永豐期貨,2021,12,0.04,"1,575.85"
021041,凱基期貨,2021,12,0.06,15.95
021051,國票期貨,2021,12,0.04,0
021071,日盛期貨,2021,12,0.07,"1,359.02"
021141,華南期貨,2021,12,0.08,"47,151.70"
021301,兆豐期貨,2021,12,0.06,716.04
021341,澳帝華期貨,2021,12,0.56,914.46
021391,大昌期貨,2021,12,0.1,404.76
026000,富邦期貨,2021,12,0.03,153.94
2855,統一證,2021,12,0.1,0.65
2856,元富證,2021,12,0.08,0.41
5833,元大證金,2021,12,0.03,0
5864,致和證,2021,12,0.14,0.85
5866,統一期,2021,12,0.03,0
5867,康和期,2021,12,0.11,"1,010.89"
5869,元富期,2021,12,0.05,607.22
6005,群益證,2021,12,0.07,1.18
6008,凱基證,2021,12,0.08,0.72
6015,宏遠證,2021,12,0.16,0.67
6016,康和證,2021,12,0.11,0.67
6020,大展證,2021,12,0.17,2
6021,美好證,2021,12,0.09,0.38
6023,元大期,2021,12,0.04,37.17
6024,群益期,2021,12,0.05,31.36
6026,福邦證,2021,12,0.22,6.03
6027,德信,2021,12,0.22,0.72
M3000,証券,2021,12,0.08,0.94
OTC30,證券類,2021,12,0.09,1.04
T3000,證券上市櫃及金控旗下,2021,12,0.09,0.83
000020,遠智證券,2020,12,1.04,9.15
000022,富拉凱證券,2020,12,0,0
000025,基富通證券,2020,12,0.39,5.36
000027,大華銀行台北,2020,12,0,0
000098,曙光證券,2020,12,0,0
0000A1,好好證券,2020,12,0.08,0
000102,合作金庫證券,2020,12,0.07,0.18
000104,臺銀證券,2020,12,0.07,0.2
000116,日盛證券,2020,12,0.07,0.68
000136,麥格理資本,2020,12,0.07,0.09
000138,台灣匯立證券,2020,12,0.14,0.17
000144,美林證券,2020,12,0.1,0.32
000147,台灣摩根士丹,2020,12,0.08,0.3
000148,美商高盛,2020,12,0.24,0.59
000152,瑞士信貸,2020,12,0.12,0.54
000156,港商野村,2020,12,0.19,0.33
000157,香港商法國興業證券,2020,12,0.07,0.29
000159,花旗環球證券,2020,12,0.27,0.61
000165,新加坡商瑞銀證券,2020,12,0.21,0.33
000218,亞東證券,2020,12,0.02,0.66
000280,法國興業銀台北分行,2020,12,0.02,2.06
000511,富隆證券,2020,12,0.07,0.32
000532,高橋證券,2020,12,0.09,0.2
000538,第一金證,2020,12,0.09,0.44
000546,寶盛證券,2020,12,0.04,0.28
000560,永興證券,2020,12,0.17,0.57
000566,日進證券,2020,12,0.09,0.24
000586,盈溢證券,2020,12,0.05,0.42
000587,光隆證券,2020,12,0.11,0.48
000596,日茂證券,2020,12,0.09,0.33
000601,奔亞證券,2020,12,0.02,0.16
000611,台中銀證,2020,12,0.13,0.39
000616,中信證券,2020,12,0.08,0.66
000621,新百王證券,2020,12,0.05,0.1
000638,光和證券,2020,12,0.14,0.37
000645,永全證券,2020,12,0.11,0.25
000646,大昌證券,2020,12,0.11,0.41
000662,口袋證券,2020,12,0.06,0.27
000695,福勝證券,2020,12,0.11,0.27
000700,兆豐證券,2020,12,0.06,0.27
000707,豐農證券,2020,12,0.08,0.23
000708,石橋證券,2020,12,0.13,0.41
000775,北城證券,2020,12,0.11,0.2
000779,國票證券,2020,12,0.07,0.43
000815,台新證券,2020,12,0.07,0.28
000838,安泰證券,2020,12,0.1,0.25
000844,摩根大通,2020,12,0.11,0.63
000849,京城證券,2020,12,0.07,0.31
000852,中農證券,2020,12,0.07,0.27
000856,新光證券,2020,12,0.11,0.32
000871,陽信證券,2020,12,0.09,0.2
000884,玉山證券,2020,12,0.13,0.49
000888,國泰證券,2020,12,0.11,0.57
000889,大和國泰,2020,12,0.16,0.35
000890,法銀巴黎證券,2020,12,0.19,0.4
000896,香港上海匯豐,2020,12,0.16,0.39
000930,華南永昌證券,2020,12,0.01,0.03
000960,富邦證券,2020,12,0.08,0.7
000980,元大證券,2020,12,0.06,0.77
0009A0,永豐金證券,2020,12,0.08,0.77
002011,愛德盟期貨,2020,12,0.09,72.35
021011,國泰期貨,2020,12,0.03,165.7
021021,永豐期貨,2020,12,0.06,"3,021.55"
021041,凱基期貨,2020,12,0.07,12.37
021051,國票期貨,2020,12,0.06,"138,318.50"
021071,日盛期貨,2020,12,0.07,"5,452.83"
021141,華南期貨,2020,12,0.1,"15,993.82"
021301,兆豐期貨,2020,12,0.06,756.8
021341,澳帝華期貨,2020,12,0.64,"2,354.27"
021391,大昌期貨,2020,12,0.12,620.42
026000,富邦期貨,2020,12,0.03,150.12
2855,統一證,2020,12,0.09,0.62
2856,元富證,2020,12,0.06,0.35
5833,元大證金,2020,12,0.02,0
5864,致和證,2020,12,0.13,0.74
5866,統一期,2020,12,0.04,0
5867,康和期,2020,12,0.14,"1,470.31"
5869,元富期,2020,12,0.06,428.52
6005,群益證,2020,12,0.07,1.11
6008,凱基證,2020,12,0.07,0.65
6015,宏遠證,2020,12,0.09,0.44
6016,康和證,2020,12,0.11,0.69
6020,大展證,2020,12,0.07,1.37
6021,美好證,2020,12,0.07,0.27
6023,元大期,2020,12,0.05,29.65
6024,群益期,2020,12,0.06,32.62
6026,福邦證,2020,12,0.11,2.54
6027,德信,2020,12,0.15,0.52
M3000,証券,2020,12,0.07,0.89
OTC30,證券類,2020,12,0.07,0.91
T3000,證券上市櫃及金控旗下,2020,12,0.07,0.69
000020,遠智證券,2019,12,0.9,7.1
000022,富拉凱證券,2019,12,0.01,0
000025,基富通證券,2019,12,0.25,5.37
000027,大華銀行台北,2019,12,0,0
000098,曙光證券,2019,12,,
0000A1,好好證券,2019,12,,
000102,合作金庫證券,2019,12,0.05,0.21
000104,臺銀證券,2019,12,0.07,0.23
000116,日盛證券,2019,12,0.06,0.93
000136,麥格理資本,2019,12,0.07,0.08
000138,台灣匯立證券,2019,12,0.15,0.19
000144,美林證券,2019,12,0.12,0.61
000147,台灣摩根士丹,2019,12,0.08,0.31
000148,美商高盛,2019,12,0.15,0.33
000152,瑞士信貸,2019,12,0.11,0.54
000153,德意志證券,2019,12,0.02,0.2
000156,港商野村,2019,12,0.13,0.26
000157,香港商法國興業證券,2019,12,0.05,0.22
000159,花旗環球證券,2019,12,0.22,0.63
000165,新加坡商瑞銀證券,2019,12,0.17,0.29
000218,亞東證券,2019,12,0.03,1.33
000280,法國興業銀台北分行,2019,12,,
000511,富隆證券,2019,12,0.05,0.29
000532,高橋證券,2019,12,0.08,0.26
000538,第一金證,2019,12,0.07,0.48
000546,寶盛證券,2019,12,0.04,0.44
000560,永興證券,2019,12,0.12,0.64
000566,日進證券,2019,12,0.06,0.22
000586,盈溢證券,2019,12,0.03,0.53
000587,光隆證券,2019,12,0.07,0.55
000596,日茂證券,2019,12,0.07,0.43
000601,奔亞證券,2019,12,0.04,0.32
000611,台中銀證,2019,12,0.11,0.42
000616,中信證券,2019,12,0.07,0.8
000621,新百王證券,2019,12,0.05,0.12
000638,光和證券,2019,12,0.1,0.45
000645,永全證券,2019,12,0.09,0.29
000646,大昌證券,2019,12,0.1,0.56
000662,口袋證券,2019,12,0.04,0.27
000695,福勝證券,2019,12,0.08,0.32
000700,兆豐證券,2019,12,0.06,0.38
000707,豐農證券,2019,12,0.07,0.27
000708,石橋證券,2019,12,0.1,0.49
000767,金港證券,2019,12,0.04,0.08
000775,北城證券,2019,12,0.11,0.25
000779,國票證券,2019,12,0.07,0.53
000815,台新證券,2019,12,0.07,0.42
000838,安泰證券,2019,12,0.08,0.29
000844,摩根大通,2019,12,0.1,0.51
000849,京城證券,2019,12,0.05,0.35
000852,中農證券,2019,12,0.05,0.35
000856,新光證券,2019,12,0.12,0.41
000871,陽信證券,2019,12,0.09,0.25
000877,大鼎證券,2019,12,0.08,0.77
000884,玉山證券,2019,12,0.12,0.68
000888,國泰證券,2019,12,0.11,0.76
000889,大和國泰,2019,12,0.17,0.48
000890,法銀巴黎證券,2019,12,0.15,0.46
000896,香港上海匯豐,2019,12,0.12,0.23
000930,華南永昌證券,2019,12,0.08,0.46
000960,富邦證券,2019,12,0.06,0.77
000980,元大證券,2019,12,0.06,1.07
0009A0,永豐金證券,2019,12,0.08,1.02
002011,愛德盟期貨,2019,12,0.08,32.96
021011,國泰期貨,2019,12,0.03,184.57
021021,永豐期貨,2019,12,0.05,"3,039.54"
021041,凱基期貨,2019,12,0.06,8.13
021051,國票期貨,2019,12,0.05,"110,505.50"
021071,日盛期貨,2019,12,0.06,"13,211.75"
021141,華南期貨,2019,12,0.09,"7,079.74"
021301,兆豐期貨,2019,12,0.05,725.13
021341,澳帝華期貨,2019,12,0.28,656.25
021391,大昌期貨,2019,12,0.11,846.27
026000,富邦期貨,2019,12,0.03,136.58
2855,統一證,2019,12,0.09,0.68
2856,元富證,2019,12,0.06,0.53
5833,元大證金,2019,12,0.03,0
5864,致和證,2019,12,0.07,0.57
5866,統一期,2019,12,0.04,0
5867,康和期,2019,12,0.14,"1,954.34"
5869,元富期,2019,12,0.05,278.54
6005,群益證,2019,12,0.06,1.4
6008,凱基證,2019,12,0.06,0.72
6015,宏遠證,2019,12,0.07,0.48
6016,康和證,2019,12,0.09,0.74
6020,大展證,2019,12,0.04,1.32
6021,美好證,2019,12,0.07,0.33
6023,元大期,2019,12,0.04,89.29
6024,群益期,2019,12,0.05,134.79
6026,福邦證,2019,12,0.12,2.68
6027,德信,2019,12,0.1,0.46
B00001,日盛投顧,2019,12,0.41,8.28
B00007,富邦投顧,2019,12,0.38,7.09
B00011,元大投顧,2019,12,0.81,372.33
B00015,康和投顧,2019,12,0.21,4.17
B00018,台新投顧,2019,12,0.26,12.65
B00024,口袋投顧,2019,12,0.21,105
B00029,富蘭克林投顧,2019,12,1.3,5.82
B00033,第一金投顧,2019,12,0.27,11.25
B00034,萬寶投顧,2019,12,0.55,9.05
B00038,華信投顧,2019,12,0.64,34.65
B00041,禮正投顧,2019,12,0.15,0
B00044,宏遠投顧,2019,12,0.27,23.01
B00046,顧德投顧,2019,12,1.83,43.06
B00047,永豐投顧,2019,12,0.53,107.71
B00049,巴黎投顧,2019,12,0.55,1.83
B00051,啟發投顧,2019,12,0.45,91.68
B00053,亞洲投顧,2019,12,1.37,24.44
B00059,凱基投顧,2019,12,1.14,"1,253.84"
B00063,安睿宏觀投顧,2019,12,0.49,4.95
B00065,美盛投顧,2019,12,0.72,2.16
B00072,統一投顧,2019,12,0.21,356.36
B00075,華冠投顧,2019,12,2.48,25.58
B00076,兆豐投顧,2019,12,0.84,11.71
B00090,萬通投顧,2019,12,0.86,56.25
B00109,運達投顧,2019,12,0.52,26.32
B00112,豐銀投顧,2019,12,0.97,12.71
B00118,華南投顧,2019,12,0.18,0
B00121,大宇投顧,2019,12,1.11,22.74
B00122,群益投顧,2019,12,0.56,"2,058.86"
B00131,大展投顧,2019,12,0.06,11.71
B00133,倫元投顧,2019,12,0.74,30.65
B00149,霸菱投顧,2019,12,0.35,2.66
B00152,元富投顧,2019,12,0.23,12.75
B00157,大昌投顧,2019,12,0.11,11.24
B00159,亞東投顧,2019,12,0.07,12.96
B00162,全球投顧,2019,12,0.18,12.02
B00164,普羊投顧,2019,12,1.01,33.34
B00192,鼎燁投顧,2019,12,0.89,9.83
B00201,國票投顧,2019,12,0.51,12.76
B00225,承通投顧,2019,12,0.72,12.43
B00233,中租投顧,2019,12,0.12,4.65
B00246,國泰投顧,2019,12,1.25,4.31
B00251,玉山投顧,2019,12,0.45,0
B00252,瑞源投顧,2019,12,0,0
B00257,君安投顧,2019,12,0.73,114.79
B00268,永誠國際,2019,12,2.08,38.33
B00271,大華國際,2019,12,0.57,19.43
B00276,品豐投顧,2019,12,2.33,53.66
B00282,鉅亨投顧,2019,12,1.15,4.11
B00295,新光投顧,2019,12,0.36,0
B00303,首華投顧,2019,12,0.04,2.1
B00305,廣源投顧,2019,12,0.29,10.27
B00308,安山盛亞,2019,12,0,0
